# VIPERS Database
# File    : w1_spec_radec.txt.gz
# Date    : 2013-02-28 10:40
# Table   : W1_PHOT correlated with W1_SPECTRO_V3_0
# Columns : 3
# Rows    : 25030
# SQL     : SELECT W1_PHOT.alpha, W1_PHOT.delta, W1_SPECTRO_V3_0.zspec 
#           FROM W1_PHOT INNER JOIN W1_SPECTRO_V3_0 USING (num) WHERE (
#           W1_SPECTRO_V3_0.zflg >= 2)
# W1_PHOT.alpha	W1_PHOT.delta	W1_SPECTRO_V3_0.zspec
# DOUBLE	DOUBLE	FLOAT
# deg	deg	
33.297308	-4.576221	0.7812
33.297897	-4.496818	0.8784
33.302917	-4.583173	1.8501
33.302928	-4.512854	1.8068
33.304485	-4.532649	0.9670
33.304757	-4.489508	0.7353
33.306004	-4.526811	0.6569
33.308695	-4.557919	0.6679
33.309995	-4.491245	0.7844
33.311360	-4.569217	0.4400
33.313498	-4.512045	1.0616
33.316402	-4.589276	0.9404
33.317627	-4.541192	0.7402
33.318766	-4.502847	0.9133
33.319927	-4.531692	0.6638
33.321416	-4.568994	0.7912
33.321778	-4.514008	0.7561
33.324013	-4.577524	0.4484
33.326291	-4.600685	0.6482
33.327323	-4.512218	0.6608
33.328705	-4.505369	0.9143
33.330164	-4.598434	0.7914
33.329780	-4.531273	0.6415
33.331733	-4.514907	0.8534
33.333839	-4.589323	0.6422
33.333119	-4.548876	0.9142
33.334118	-4.483522	0.6632
33.335519	-4.523591	0.7932
33.336916	-4.521865	0.9696
33.338066	-4.583796	0.6649
33.339456	-4.531992	0.7924
33.339364	-4.474992	0.8774
33.340982	-4.489173	0.6438
33.343224	-4.474371	0.5172
33.346294	-4.493256	0.0000
33.348822	-4.582883	2.0564
33.351877	-4.543647	0.7884
33.351457	-4.484065	0.8730
33.353308	-4.594770	0.6632
33.360549	-4.573340	0.7936
33.369279	-4.553373	0.5273
33.371112	-4.579645	1.9127
33.371828	-4.540865	0.9751
33.375499	-4.521704	0.8758
33.378652	-4.588893	0.7409
33.380750	-4.553710	0.6433
33.380620	-4.480409	0.7386
33.382013	-4.592129	0.7838
33.382594	-4.592048	0.8781
33.382951	-4.524937	1.7646
33.384556	-4.584224	0.7004
33.271420	-4.739876	1.2803
33.273249	-4.727100	0.6440
33.274806	-4.760954	0.5701
33.276698	-4.749573	0.7081
33.278337	-4.731228	0.5957
33.278366	-4.664573	0.4916
33.279880	-4.732036	0.9194
33.282313	-4.710609	0.6443
33.284160	-4.718485	2.5583
33.286659	-4.720480	0.7071
33.287832	-4.711328	0.8338
33.289011	-4.716407	0.5480
33.290601	-4.735373	0.8078
33.291373	-4.661697	1.1698
33.295075	-4.718932	0.8169
33.296792	-4.740029	0.6429
33.296228	-4.694424	0.7978
33.298176	-4.733950	0.6424
33.297892	-4.647701	0.8064
33.301030	-4.768822	0.4544
33.301227	-4.691077	0.5084
33.300963	-4.648373	0.5852
33.302872	-4.751883	0.6442
33.302682	-4.651308	0.5848
33.305158	-4.758194	0.9576
33.304557	-4.694443	0.7983
33.307234	-4.750483	0.4360
33.307359	-4.681395	0.5842
33.309674	-4.659325	0.6416
33.311107	-4.689544	0.9454
33.314764	-4.746626	0.6439
33.313374	-4.704713	0.9298
33.316342	-4.755883	0.7028
33.317807	-4.748663	0.7039
33.317369	-4.668413	0.5262
33.319366	-4.651478	0.8159
33.322119	-4.763997	0.9294
33.322154	-4.654830	0.7091
33.324077	-4.750572	0.5598
33.325038	-4.700027	0.8383
33.325743	-4.700010	0.0000
33.327872	-4.736113	0.7408
33.327801	-4.659931	0.9568
33.329480	-4.706712	0.6668
33.330895	-4.759551	0.6402
33.330678	-4.692201	0.7672
33.332791	-4.766382	0.7035
33.331916	-4.725306	0.6407
33.334445	-4.765793	0.7716
33.334320	-4.647113	0.7086
33.336082	-4.736416	0.7494
33.339048	-4.763356	0.7038
33.338570	-4.704173	0.7080
33.342273	-4.748790	0.6423
33.342101	-4.679837	0.5697
33.344822	-4.727019	0.8418
33.349216	-4.713281	0.6398
33.350657	-4.701603	0.6402
33.353202	-4.753375	0.5130
33.352542	-4.672691	0.5525
33.355467	-4.719279	0.6418
33.360858	-4.753874	0.5852
33.362879	-4.765528	0.7702
33.362127	-4.727012	0.6206
33.364511	-4.768533	0.8831
33.364060	-4.687589	0.9398
33.365381	-4.669044	0.7362
33.367175	-4.730526	0.9368
33.368308	-4.687614	0.5080
33.369666	-4.731615	0.7404
33.370587	-4.674434	0.4482
33.371926	-4.676041	0.5674
33.376446	-4.699834	0.6975
33.378367	-4.769557	0.7704
33.377609	-4.677348	0.6415
33.379863	-4.651811	0.6669
33.382353	-4.745809	0.6230
33.422562	-4.764297	0.7991
33.427256	-4.725964	0.8362
33.427737	-4.681349	0.6401
33.428709	-4.753417	0.9235
33.433834	-4.772152	0.5848
33.432704	-4.732240	0.8214
33.432679	-4.690043	0.7647
33.433432	-4.652053	0.4686
33.435321	-4.758935	0.7720
33.435531	-4.680107	0.7603
33.436589	-4.761567	0.8013
33.436839	-4.709320	0.6868
33.438345	-4.762621	0.6980
33.440092	-4.718383	0.6378
33.443028	-4.727525	0.6670
33.443266	-4.685194	0.7636
33.444848	-4.766120	0.6879
33.446097	-4.717808	0.7644
33.445534	-4.680528	0.5115
33.447682	-4.725555	0.6848
33.448992	-4.700541	0.7696
33.451494	-4.669965	0.4951
33.453208	-4.760986	0.8843
33.453142	-4.701710	0.6410
33.458468	-4.731485	0.5621
33.459975	-4.749799	0.5658
33.462515	-4.762934	0.6697
33.468899	-4.699815	0.7070
33.474418	-4.698192	0.8023
33.475903	-4.681361	0.8039
33.477685	-4.752702	0.7625
33.480940	-4.735134	0.6677
33.480568	-4.695434	0.8027
33.482878	-4.752816	0.6672
33.484270	-4.692021	0.8031
33.485727	-4.709547	0.5104
33.490834	-4.749988	0.8538
33.492771	-4.745023	0.8557
33.496046	-4.744332	0.8554
33.497546	-4.705453	0.6981
33.498729	-4.694570	1.0313
33.500060	-4.705264	0.6963
33.508679	-4.733602	0.4628
33.508382	-4.675941	0.8856
33.511083	-4.711723	0.9090
33.510616	-4.673733	0.6816
33.513290	-4.742645	0.6809
33.513703	-4.668115	0.7500
33.515590	-4.760267	0.8532
33.515101	-4.670961	1.2825
33.518806	-4.706251	0.8016
33.519073	-4.662655	0.8802
33.520789	-4.722939	0.8558
33.521423	-4.682842	0.7996
33.522340	-4.738151	0.6970
33.525982	-4.749455	0.8378
33.526545	-4.665828	0.4564
33.529483	-4.749093	0.6874
33.531386	-4.708699	0.8538
32.597498	-4.288062	0.7710
32.599104	-4.271020	0.4354
32.600887	-4.267314	1.4365
32.603341	-4.297829	0.4868
32.602266	-4.257778	0.9446
32.604623	-4.251729	0.6639
32.608002	-4.287767	0.8554
32.609260	-4.257259	1.3407
32.611176	-4.201662	0.7059
32.613743	-4.242764	0.5605
32.612952	-4.176268	0.6474
32.615874	-4.209986	0.7982
32.617972	-4.270550	0.5947
32.619665	-4.202740	0.6415
32.625759	-4.286439	0.6669
32.624738	-4.238980	0.8798
32.627335	-4.274979	0.6666
32.628710	-4.204442	0.5553
32.630443	-4.272326	0.5960
32.629903	-4.233543	1.1065
32.630422	-4.190027	0.6434
32.636196	-4.249858	0.6883
32.637391	-4.222718	0.5562
32.638883	-4.254659	0.5598
32.638621	-4.183734	0.7018
32.640518	-4.220836	0.5041
32.641797	-4.189960	0.6079
32.643399	-4.296092	0.8796
32.643373	-4.185626	0.6222
32.646150	-4.273308	0.6583
32.645709	-4.186384	0.8252
32.648592	-4.202172	0.4883
32.651638	-4.268447	0.5249
32.651424	-4.184619	0.6422
32.653612	-4.216889	0.8351
32.655670	-4.289242	0.5952
32.655341	-4.199185	0.6486
32.657873	-4.296019	0.5380
32.660508	-4.274470	0.4864
32.660190	-4.234295	0.6676
32.661929	-4.274116	0.5371
32.661750	-4.212340	0.6481
32.663987	-4.261869	0.8253
32.664066	-4.181861	0.7162
32.666878	-4.282185	0.6081
32.668456	-4.181505	0.3777
32.670165	-4.243848	0.8246
32.672487	-4.259003	0.5393
32.674132	-4.293553	0.6491
32.673673	-4.233942	0.8589
32.678410	-4.261113	0.5945
32.679971	-4.297457	0.7842
32.679628	-4.196539	0.9503
32.681044	-4.206251	0.6491
32.682274	-4.233336	0.5949
32.687012	-4.283128	0.6420
32.686002	-4.235371	0.7204
32.689168	-4.292316	0.6470
32.688012	-4.241210	0.6447
32.690701	-4.237168	0.5424
32.692978	-4.290438	0.6480
32.696030	-4.247094	0.7196
32.698293	-4.292176	0.6495
32.697865	-4.210840	1.1514
32.699928	-4.258090	0.5412
32.701419	-4.261862	0.6092
32.702009	-4.214354	0.5404
32.703519	-4.247471	0.6032
32.703313	-4.181373	0.6666
32.705483	-4.254286	0.6184
32.705196	-4.212062	0.5413
32.452628	-4.232551	0.6423
32.459703	-4.242365	0.6884
32.467165	-4.213599	0.6638
32.468539	-4.211716	1.2802
32.470531	-4.221143	0.7334
32.472311	-4.293174	0.4860
32.473012	-4.189524	0.6420
32.477454	-4.288144	0.5749
32.478469	-4.223475	0.8269
32.481774	-4.222988	1.9958
32.480177	-4.185841	0.6437
32.483232	-4.185862	0.0000
32.483919	-4.216110	0.8898
32.485949	-4.275417	1.1326
32.485076	-4.237978	0.6652
32.488590	-4.228667	0.6731
32.488041	-4.188395	0.5244
32.490834	-4.220781	0.6548
32.492268	-4.188112	0.6506
32.498019	-4.188600	0.7696
32.499203	-4.291441	0.4877
32.500636	-4.270621	0.4415
32.501817	-4.297236	0.5820
32.503094	-4.257022	0.8350
32.503644	-4.187314	0.6516
32.505079	-4.210268	0.6514
32.506285	-4.290393	0.7639
32.506979	-4.194769	0.9594
32.508491	-4.257585	0.8322
32.511800	-4.188413	0.4860
32.513055	-4.235182	0.6736
32.513244	-4.193473	0.6823
32.515802	-4.255284	0.8738
32.517826	-4.277112	0.6823
32.517574	-4.186025	0.6652
32.519521	-4.264501	0.5566
32.519302	-4.208381	0.6436
32.522062	-4.297229	1.2887
32.523026	-4.254584	1.0093
32.524693	-4.259014	1.0698
32.524630	-4.191891	0.1469
32.526748	-4.297407	0.0000
32.527214	-4.239157	0.7370
32.529018	-4.297138	0.6079
32.528765	-4.208913	0.5921
32.530251	-4.280420	1.0784
32.530672	-4.241162	0.8219
32.532072	-4.286337	0.7077
32.532961	-4.190427	0.5976
32.535331	-4.257900	0.5958
32.535638	-4.216697	0.6442
32.537471	-4.261737	0.7650
32.538902	-4.275837	0.6668
32.541235	-4.275871	1.0080
32.541666	-4.217145	0.6453
32.543187	-4.275114	0.6851
32.545763	-4.292875	0.5965
32.544486	-4.243322	0.3050
32.545418	-4.243208	0.8653
32.548142	-4.249194	0.3511
32.548223	-4.191235	0.6442
32.552034	-4.186227	0.6416
32.553273	-4.268285	1.0090
32.554817	-4.184982	0.6400
32.556857	-4.247160	0.5985
32.557363	-4.201208	0.5964
32.558449	-4.235210	0.5362
32.558597	-4.188137	0.8627
32.560555	-4.206132	0.4864
32.446346	-4.366522	0.5244
32.448193	-4.446118	0.7544
32.449120	-4.379704	0.5038
32.451147	-4.424598	0.9472
32.452501	-4.413594	0.5532
32.454063	-4.411643	1.0540
32.456387	-4.429601	0.8414
32.457689	-4.419208	0.5540
32.459391	-4.452333	0.7827
32.461298	-4.446123	0.9074
32.462304	-4.356847	0.0000
32.463784	-4.382065	0.7400
32.465915	-4.371264	0.6191
32.469276	-4.391103	0.5552
32.470769	-4.348446	0.5065
32.472533	-4.399683	0.0000
32.475790	-4.380014	0.6526
32.479150	-4.465560	0.9556
32.483638	-4.465509	0.6536
32.486525	-4.376341	0.6629
32.488856	-4.452801	0.5278
32.488507	-4.377824	0.6620
32.490085	-4.403802	0.5941
32.492437	-4.439922	0.5065
32.494681	-4.449670	0.0000
32.494007	-4.348660	0.6091
32.497530	-4.411353	0.8029
32.496712	-4.364176	0.9707
32.499437	-4.398355	0.6689
32.499032	-4.360122	0.6649
32.499407	-4.360069	0.6674
32.501605	-4.459112	0.7322
32.503007	-4.366672	0.6659
32.504729	-4.430051	0.6494
32.504811	-4.355645	0.5549
32.506077	-4.346284	0.5544
32.507813	-4.435707	0.6662
32.507386	-4.372623	0.5555
32.509417	-4.455867	0.6609
32.510460	-4.406527	0.0000
32.514280	-4.400309	0.5400
32.517539	-4.467198	0.6649
32.517406	-4.413816	0.8284
32.520658	-4.462995	0.4186
32.519903	-4.414048	0.6670
32.520189	-4.375154	0.8283
32.521726	-4.377646	0.8252
32.523239	-4.390419	0.5431
32.525057	-4.416272	0.7321
32.526110	-4.350716	0.8268
32.530421	-4.449091	1.5288
32.532310	-4.457730	0.7856
32.533974	-4.395601	0.8565
32.535783	-4.422166	0.6438
32.539732	-4.375527	0.5937
32.543929	-4.385359	0.0000
32.543848	-4.348231	0.7400
32.547750	-4.470021	0.5543
32.548562	-4.372160	0.5932
32.552342	-4.466657	1.1468
32.552542	-4.392398	0.5553
32.552305	-4.351577	0.5547
32.554309	-4.367264	0.7520
32.556154	-4.419896	1.1711
32.555679	-4.364205	0.8644
32.558948	-4.418351	0.5551
32.597015	-4.446603	0.8368
32.596435	-4.392982	0.9806
32.602195	-4.424633	0.5338
32.604977	-4.383125	0.4648
32.606613	-4.380307	0.5356
32.608005	-4.354900	0.7160
32.609213	-4.353594	0.7331
32.611292	-4.381781	1.0565
32.614916	-4.438522	0.9597
32.615526	-4.398074	0.7678
32.620837	-4.359226	0.6819
32.625642	-4.371824	0.0000
32.626689	-4.449714	0.3311
32.628257	-4.365777	0.6822
32.629635	-4.347611	0.8233
32.632135	-4.416644	0.6506
32.634890	-4.407753	0.4852
32.638799	-4.422502	0.5554
32.641228	-4.428851	0.7272
32.640981	-4.373368	0.6668
32.644247	-4.454669	0.8174
32.642590	-4.376968	0.4354
32.643415	-4.376926	0.5633
32.649727	-4.439810	0.1090
32.651285	-4.379270	0.9587
32.653535	-4.467934	0.6860
32.653663	-4.356883	0.7348
32.655170	-4.459876	0.8845
32.655381	-4.422972	0.7062
32.656240	-4.384295	0.5517
32.659732	-4.469107	0.7040
32.658692	-4.423889	0.6847
32.659499	-4.386418	0.7063
32.662928	-4.346091	0.8003
32.664865	-4.377420	0.9195
32.666545	-4.460551	0.8007
32.666469	-4.346828	0.7645
32.668960	-4.455765	0.4871
32.668861	-4.408145	0.7320
32.671560	-4.457949	0.9807
32.672144	-4.394405	0.5361
32.673116	-4.346735	0.6480
32.675093	-4.459133	0.8306
32.676491	-4.374170	0.5076
32.678527	-4.383598	0.4405
32.679636	-4.455426	0.5916
32.681270	-4.409675	0.4855
32.680547	-4.365266	0.6845
32.682503	-4.468192	0.8019
32.684208	-4.445284	1.5333
32.684232	-4.379322	0.6807
32.686739	-4.368768	0.6848
32.688611	-4.459785	0.4598
32.690379	-4.438044	0.0000
32.691247	-4.375892	0.6853
32.691824	-4.375984	0.3016
32.697611	-4.387722	0.7656
32.698899	-4.415372	0.6648
32.700630	-4.362790	0.5920
32.702102	-4.377679	0.5940
32.704793	-4.366147	0.7369
37.614420	-4.245645	0.6279
37.616050	-4.185682	0.5780
37.618851	-4.278257	0.0000
37.618313	-4.231210	0.6760
37.620948	-4.204763	0.0000
37.624598	-4.187256	0.2367
37.630303	-4.203771	0.6748
37.632007	-4.247527	0.5172
37.634157	-4.295261	0.6268
37.634408	-4.190573	0.8420
37.637887	-4.230885	0.0000
37.644670	-4.286962	0.0000
37.647619	-4.247746	0.9519
37.647808	-4.177774	1.3869
37.658361	-4.210323	1.0662
37.659382	-4.287135	0.6255
37.660365	-4.184011	0.5179
37.661860	-4.257786	0.5109
37.664281	-4.233780	0.3469
37.665583	-4.178119	0.6437
37.667280	-4.262059	0.5850
37.667878	-4.183395	0.7441
37.670614	-4.219501	0.7277
37.671813	-4.276319	0.7581
37.676305	-4.196287	0.5793
37.678158	-4.248836	0.5245
37.678255	-4.210012	0.9419
37.680223	-4.279202	1.0266
37.689538	-4.178200	0.8296
37.690669	-4.195646	0.8837
37.693158	-4.279861	0.6305
37.693316	-4.186443	1.0051
37.696613	-4.266760	0.7935
37.696768	-4.193905	0.3290
37.704525	-4.179508	0.9163
37.706692	-4.233702	0.5231
34.772531	-4.259760	0.9690
34.775353	-4.223206	0.6985
34.776892	-4.228425	0.6978
34.779703	-4.233672	0.8314
34.779451	-4.177857	0.6598
34.780882	-4.241292	0.6604
34.783007	-4.200990	0.7437
34.784048	-4.286515	0.6563
34.784075	-4.241550	0.6598
34.785720	-4.184843	0.6221
34.789562	-4.263960	0.9834
34.788902	-4.173676	0.6254
34.791197	-4.220862	0.6974
34.792857	-4.265772	0.7602
34.793230	-4.188494	0.3717
34.794587	-4.250982	0.6961
34.795920	-4.217242	1.1072
34.798499	-4.241989	0.8585
34.800902	-4.280763	0.7492
34.800707	-4.242170	0.7588
34.802711	-4.186756	0.0000
34.805451	-4.239523	0.5789
34.806553	-4.277900	0.8136
34.807723	-4.195449	0.4403
34.812271	-4.295566	0.8643
34.811533	-4.220054	0.7622
34.816318	-4.277648	0.7600
34.817145	-4.181506	0.5173
34.820371	-4.292361	0.5192
34.820687	-4.241317	1.2208
34.822668	-4.299390	0.7495
34.822164	-4.232013	0.8445
34.823253	-4.175560	0.8451
34.824204	-4.277262	0.8130
34.827227	-4.296857	0.7502
34.826931	-4.179981	0.8430
34.831147	-4.248367	0.7485
34.831883	-4.178708	0.7885
34.833981	-4.255591	0.5779
34.833604	-4.216565	0.8427
34.841315	-4.272565	0.7692
34.841525	-4.175115	0.6945
34.844122	-4.280700	0.3885
34.844456	-4.184572	0.7859
34.845455	-4.276183	0.5389
34.848325	-4.227757	1.0565
34.846516	-4.190123	1.7858
34.849809	-4.207057	0.8423
34.851042	-4.288398	0.7878
34.853119	-4.288090	0.7863
34.852927	-4.238818	0.6536
34.853332	-4.177314	0.7616
34.856300	-4.272133	0.8129
34.856125	-4.205528	0.7608
34.857912	-4.182431	0.7772
34.859992	-4.178408	0.7829
34.861257	-4.194957	0.4416
34.863382	-4.173306	0.7611
34.866630	-4.297203	0.7966
34.867818	-4.262584	0.6026
34.870254	-4.262160	0.6010
34.870245	-4.192671	0.7752
34.872428	-4.273796	0.9612
34.872882	-4.219250	0.7462
34.874742	-4.229420	0.7619
34.877811	-4.278789	0.7854
34.877290	-4.224897	0.6695
34.878582	-4.181914	0.6708
34.882425	-4.222895	1.3790
34.881622	-4.183060	0.9865
34.767868	-4.460935	0.8735
34.766404	-4.403223	0.6332
34.768831	-4.401758	0.7742
34.774082	-4.354014	1.0384
34.775497	-4.387714	0.7702
34.777070	-4.409306	0.8926
34.781884	-4.352687	0.4996
34.783824	-4.459147	0.0000
34.785336	-4.388963	0.9474
34.787408	-4.440783	0.7339
34.786500	-4.360557	0.7748
34.789363	-4.425758	0.6002
34.790572	-4.420775	0.4494
34.790486	-4.354415	0.7746
34.793295	-4.428640	0.8915
34.795747	-4.351155	0.7744
34.799865	-4.452016	0.5817
34.798434	-4.376340	0.8820
34.802722	-4.456800	0.6514
34.803712	-4.394186	0.7424
34.802975	-4.353100	0.7601
34.805193	-4.355915	0.7636
34.807033	-4.422221	0.8875
34.808547	-4.380864	0.6531
34.810394	-4.379998	0.3332
34.814616	-4.467970	3.7611
34.813916	-4.348467	0.7789
34.818220	-4.452216	0.7445
34.817688	-4.371681	0.5540
34.819358	-4.343206	0.7758
34.822239	-4.459441	0.6518
34.822059	-4.414326	0.6285
34.822162	-4.343295	0.7931
34.824641	-4.468945	0.6520
34.823971	-4.345319	0.7604
34.827293	-4.432942	0.6520
34.826947	-4.360695	0.9500
34.828831	-4.445199	0.8991
34.831053	-4.461906	0.7411
34.832109	-4.392546	0.7398
34.835113	-4.445130	0.7412
34.834080	-4.391293	0.9906
34.834479	-4.352669	0.7611
34.836997	-4.414694	1.0420
34.836483	-4.372323	0.9161
34.840419	-4.465011	0.8951
34.841708	-4.442494	1.5272
34.843575	-4.398174	0.8895
34.845376	-4.461950	1.0159
34.845072	-4.424333	0.6957
34.844662	-4.357972	0.6938
34.850272	-4.370640	0.8171
34.851946	-4.413565	0.7864
34.853141	-4.346183	0.5690
34.856319	-4.468577	0.6306
34.858459	-4.396822	0.9852
34.860299	-4.432792	0.8105
34.861771	-4.438245	0.7448
34.865829	-4.389023	0.9514
34.868799	-4.465575	0.7435
34.868469	-4.397236	0.6930
34.870986	-4.436616	0.9813
34.870279	-4.394812	0.6929
34.872819	-4.443234	0.4616
34.874037	-4.446348	0.7432
34.875185	-4.432670	0.7850
34.876577	-4.449661	0.6965
34.876355	-4.363817	0.2941
34.878127	-4.466583	1.0430
34.877738	-4.402289	0.6926
34.880135	-4.418790	0.7024
34.917833	-4.459244	0.4516
34.921247	-4.455802	0.8615
34.924281	-4.467748	1.0521
34.925979	-4.413828	0.7853
34.927515	-4.439343	0.1936
34.932153	-4.440943	0.4512
34.934737	-4.396450	0.4010
34.937999	-4.396437	0.0000
34.940082	-4.371976	0.5136
34.942828	-4.468714	0.8599
34.943303	-4.427590	0.5004
34.944944	-4.464309	0.7438
34.945686	-4.417188	0.5210
34.951093	-4.390857	0.9161
34.952825	-4.408167	0.9889
34.955814	-4.365047	0.6359
34.959234	-4.462484	0.6046
34.964099	-4.448426	0.9222
34.966721	-4.412607	0.5548
34.968270	-4.413549	0.5552
34.968184	-4.365270	1.0855
34.969803	-4.429027	0.7468
34.971697	-4.424067	0.6960
34.971915	-4.346481	0.6044
34.973727	-4.374123	0.8452
34.975212	-4.359173	0.4038
34.977994	-4.447860	0.5546
34.982091	-4.378884	0.9140
34.983544	-4.439317	0.6003
34.984108	-4.373197	1.0411
34.985883	-4.368875	0.8518
34.989266	-4.350256	1.0345
34.990548	-4.433677	0.9348
34.992068	-4.365609	0.8636
34.999221	-4.385941	0.7404
35.000777	-4.453502	0.5194
35.003054	-4.435788	0.5974
35.006515	-4.384280	0.5956
35.007610	-4.411278	0.5964
35.009309	-4.455827	0.8497
35.009076	-4.415781	0.8488
35.010358	-4.365339	0.8900
35.013242	-4.457906	0.5131
35.013597	-4.381190	0.7400
35.017828	-4.458118	0.8682
35.015658	-4.414582	0.9176
35.019045	-4.468030	0.8675
35.019937	-4.405680	0.8358
35.020401	-4.356441	1.4077
35.024242	-4.458421	0.6255
35.027409	-4.380177	0.4376
34.917996	-4.262809	1.0554
34.921712	-4.261561	1.0324
34.921823	-4.176736	0.8001
34.928416	-4.268338	0.7448
34.927157	-4.182509	0.7468
34.929768	-4.278047	0.8557
34.931339	-4.222954	0.7824
34.931942	-4.182858	0.7451
34.936117	-4.294882	0.6264
34.935862	-4.238400	0.9150
34.937781	-4.254954	0.7400
34.939484	-4.249784	0.7439
34.941357	-4.264130	0.1732
34.945672	-4.293812	1.2331
34.945301	-4.250011	0.8110
34.944769	-4.192463	0.5980
34.947939	-4.258564	0.8108
34.947483	-4.176345	0.4999
34.949085	-4.221888	0.0000
34.951425	-4.191533	0.7764
34.958168	-4.231997	0.7439
34.960000	-4.300357	0.0000
34.960163	-4.262973	0.6688
34.959957	-4.219718	0.6930
34.960213	-4.179314	0.6030
34.963552	-4.287594	0.6254
34.963240	-4.194194	1.5164
34.965305	-4.252900	0.8114
34.965138	-4.195684	0.5820
34.967931	-4.248391	0.8130
34.966994	-4.182770	0.6008
34.969319	-4.288543	0.6968
34.970339	-4.197369	0.5836
34.972765	-4.186567	0.9384
34.975041	-4.243536	0.8166
34.975570	-4.202138	0.7402
34.979756	-4.295089	0.9114
34.979522	-4.237421	0.7822
34.978584	-4.195044	0.9397
34.981511	-4.277210	0.9556
34.981796	-4.215705	0.9150
34.985828	-4.277760	1.3328
34.987340	-4.281868	0.7428
34.989670	-4.296837	0.6258
34.990031	-4.247455	0.4965
34.992302	-4.285474	1.8381
34.992601	-4.242663	0.4999
34.994378	-4.268935	0.9597
34.995682	-4.285912	0.8448
34.995576	-4.215517	0.6026
35.000712	-4.295961	0.9178
34.999179	-4.181910	0.6030
35.006340	-4.295906	0.9174
35.006243	-4.251534	0.8616
35.010250	-4.222800	0.7172
35.011590	-4.246525	0.8273
35.018824	-4.182361	0.8117
35.021171	-4.223765	0.0000
35.023819	-4.191449	0.7322
35.025120	-4.198493	0.5819
35.690393	-4.192935	0.6596
35.692676	-4.247434	0.6152
35.694067	-4.284501	0.5034
35.695180	-4.228244	0.5592
35.695548	-4.188352	0.8582
35.698253	-4.222405	1.0086
35.702612	-4.207879	1.2711
35.704544	-4.262298	0.6219
35.704118	-4.219864	0.4937
35.709771	-4.257322	0.5460
35.711056	-4.260618	1.0396
35.713037	-4.272574	0.0000
35.712410	-4.204397	1.0324
35.714703	-4.285473	1.0688
35.715434	-4.232343	0.5021
35.716988	-4.231845	0.6174
35.716672	-4.182993	0.9480
35.719457	-4.283373	1.3274
35.718177	-4.182276	0.6123
35.721553	-4.267830	1.0316
35.722089	-4.224231	0.9010
35.725572	-4.274766	0.6297
35.723056	-4.182227	0.6554
35.727045	-4.268800	0.8398
35.726841	-4.189024	0.9238
35.728606	-4.232642	0.9104
35.730975	-4.186484	0.8049
35.735722	-4.293410	0.9997
35.736157	-4.243068	0.9064
35.737496	-4.258767	0.5573
35.739281	-4.254135	1.0322
35.742809	-4.282534	0.6848
35.741628	-4.221321	1.0191
35.744821	-4.182249	0.6583
35.748911	-4.285608	0.6857
35.751192	-4.287859	0.4981
35.750471	-4.235342	0.6320
35.751176	-4.189719	0.6295
35.752422	-4.208629	0.6298
35.754446	-4.225187	0.6305
35.757233	-4.228696	0.6271
35.756293	-4.174694	0.6127
35.758717	-4.238587	0.7465
35.759390	-4.174676	1.2212
35.762863	-4.276206	0.6170
35.762418	-4.202879	0.6341
35.765998	-4.290871	0.8024
35.764942	-4.234710	0.7618
35.766996	-4.255684	0.4021
35.768312	-4.232134	0.7291
35.770371	-4.253537	0.8399
35.769900	-4.212828	0.6372
35.772066	-4.227821	0.6366
35.771572	-4.175637	0.5489
35.773559	-4.259316	0.7163
35.773478	-4.217011	0.8102
35.775165	-4.297436	0.5610
35.776445	-4.277321	1.1038
35.776251	-4.194546	0.6376
35.777919	-4.298324	0.7538
35.779087	-4.286857	0.7371
35.779597	-4.229242	0.5006
35.781046	-4.257555	0.6554
35.780959	-4.219112	0.6237
35.786359	-4.213727	0.6330
35.787952	-4.180800	0.8566
35.790276	-4.295860	0.7250
35.789653	-4.232655	0.5006
35.791221	-4.219854	0.4835
35.793545	-4.278720	0.7382
35.795032	-4.214376	0.6261
35.797678	-4.283101	0.7177
35.797877	-4.235654	1.0463
35.798979	-4.220172	0.6312
33.941461	-4.679761	0.6237
33.943588	-4.725493	0.8664
33.947099	-4.743635	0.6225
33.947928	-4.654212	0.6713
33.949067	-4.676698	0.6247
33.950100	-4.741034	0.6228
33.950618	-4.702890	0.0000
33.951987	-4.690188	0.7141
33.955387	-4.709738	0.7070
33.955173	-4.669396	0.6228
33.956751	-4.725856	0.6773
33.957061	-4.650920	0.6440
33.959995	-4.720647	0.8886
33.960143	-4.677657	0.7181
33.961778	-4.700372	0.4830
33.961873	-4.650190	0.6722
33.963603	-4.755491	0.4839
33.963236	-4.686646	0.5720
33.965210	-4.706164	0.6760
33.965500	-4.652816	0.6690
33.966650	-4.754693	0.4464
33.967008	-4.699236	1.0438
33.968741	-4.663035	0.4547
33.970372	-4.704292	0.8858
33.971983	-4.655496	0.7734
33.972878	-4.718815	0.7062
33.973949	-4.764828	0.6682
33.975206	-4.766617	0.6704
33.975674	-4.720953	0.7046
33.978344	-4.670567	0.7529
33.982063	-4.749204	0.6689
33.984788	-4.727452	0.4460
33.985629	-4.662815	0.6235
33.987476	-4.734949	0.6728
33.987150	-4.696997	0.6692
33.989586	-4.650909	0.6412
33.991187	-4.734240	0.6249
33.992629	-4.741771	0.7437
33.993549	-4.667245	0.8869
33.995282	-4.711691	0.6693
